area_id,area_name,b19037g001,b19037g001_moe,b19037g002,b19037g002_moe,b19037g003,b19037g003_moe,b19037g004,b19037g004_moe,b19037g005,b19037g005_moe,b19037g006,b19037g006_moe,b19037g007,b19037g007_moe,b19037g008,b19037g008_moe,b19037g009,b19037g009_moe,b19037g010,b19037g010_moe,b19037g011,b19037g011_moe,b19037g012,b19037g012_moe,b19037g013,b19037g013_moe,b19037g014,b19037g014_moe,b19037g015,b19037g015_moe,b19037g016,b19037g016_moe,b19037g017,b19037g017_moe,b19037g018,b19037g018_moe,b19037g019,b19037g019_moe,b19037g020,b19037g020_moe,b19037g021,b19037g021_moe,b19037g022,b19037g022_moe,b19037g023,b19037g023_moe,b19037g024,b19037g024_moe,b19037g025,b19037g025_moe,b19037g026,b19037g026_moe,b19037g027,b19037g027_moe,b19037g028,b19037g028_moe,b19037g029,b19037g029_moe,b19037g030,b19037g030_moe,b19037g031,b19037g031_moe,b19037g032,b19037g032_moe,b19037g033,b19037g033_moe,b19037g034,b19037g034_moe,b19037g035,b19037g035_moe,b19037g036,b19037g036_moe,b19037g037,b19037g037_moe,b19037g038,b19037g038_moe,b19037g039,b19037g039_moe,b19037g040,b19037g040_moe,b19037g041,b19037g041_moe,b19037g042,b19037g042_moe,b19037g043,b19037g043_moe,b19037g044,b19037g044_moe,b19037g045,b19037g045_moe,b19037g046,b19037g046_moe,b19037g047,b19037g047_moe,b19037g048,b19037g048_moe,b19037g049,b19037g049_moe,b19037g050,b19037g050_moe,b19037g051,b19037g051_moe,b19037g052,b19037g052_moe,b19037g053,b19037g053_moe,b19037g054,b19037g054_moe,b19037g055,b19037g055_moe,b19037g056,b19037g056_moe,b19037g057,b19037g057_moe,b19037g058,b19037g058_moe,b19037g059,b19037g059_moe,b19037g060,b19037g060_moe,b19037g061,b19037g061_moe,b19037g062,b19037g062_moe,b19037g063,b19037g063_moe,b19037g064,b19037g064_moe,b19037g065,b19037g065_moe,b19037g066,b19037g066_moe,b19037g067,b19037g067_moe,b19037g068,b19037g068_moe,b19037g069,b19037g069_moe
BX40,Fordham South,173,95,21,36,0,32,0,32,0,32,0,32,11,34,0,32,0,32,0,32,0,32,0,32,0,32,10,33,0,32,0,32,0,32,0,32,98,78,21,42,0,32,26,50,51,59,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,54,56,0,32,0,32,29,45,0,32,0,32,0,32,0,32,25,47,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
BX41,Mount Hope,502,139,5,49,5,49,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,216,97,15,54,23,51,4,50,8,50,10,51,25,56,27,50,38,65,0,51,56,73,0,51,10,51,0,51,0,51,0,51,0,51,127,74,40,56,30,61,20,52,4,49,9,51,0,51,0,51,12,53,0,51,0,51,12,52,0,51,0,51,0,51,0,51,0,51,154,89,67,86,20,52,18,51,0,51,0,51,0,51,0,51,9,51,9,52,0,51,9,50,3,50,5,50,14,52,0,51,0,51
BX43,Norwood,622,170,30,61,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,30,61,0,41,0,41,0,41,0,41,0,41,0,41,434,141,118,83,44,52,26,45,0,41,18,48,0,41,42,67,30,51,38,59,56,59,13,43,9,41,27,46,13,43,0,41,0,41,124,74,12,42,13,44,34,49,0,41,0,41,43,55,0,41,0,41,0,41,0,41,0,41,22,51,0,41,0,41,0,41,0,41,34,51,11,40,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,23,51,0,41,0,41,0,41,0,41
BX44,Williamsbridge-Olinville,302,111,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,121,91,11,56,0,54,0,54,0,54,39,69,5,53,11,55,0,54,0,54,32,68,23,60,0,54,0,54,0,54,0,54,0,54,139,73,32,58,8,54,10,54,12,56,6,53,0,54,0,54,0,54,0,54,0,54,26,59,16,56,9,54,8,54,12,56,0,54,42,57,14,53,0,54,0,54,0,54,0,54,0,54,10,55,10,55,0,54,0,54,8,54,0,54,0,54,0,54,0,54,0,54
BX46,Parkchester,666,198,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,365,157,4,35,0,36,0,36,66,80,19,39,16,41,32,48,0,36,0,36,47,64,44,60,37,53,44,54,0,36,56,81,0,36,171,93,0,36,0,36,0,36,0,36,0,36,17,42,0,36,0,36,23,50,14,39,33,49,55,46,29,47,0,36,0,36,0,36,130,70,30,46,30,42,27,47,23,47,0,36,0,36,0,36,0,36,0,36,0,36,12,37,8,36,0,36,0,36,0,36,0,36
BX49,Pelham Parkway,202,96,5,37,5,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,103,69,0,38,0,38,10,39,11,40,0,38,0,38,0,38,0,38,42,61,16,44,0,38,11,37,0,38,0,38,13,42,0,38,87,68,0,38,14,41,32,52,0,38,0,38,0,38,0,38,21,55,0,38,0,38,0,38,10,39,10,39,0,38,0,38,0,38,7,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,7,38,0,38,0,38,0,38,0,38
BX52,Schuylerville-Throgs Neck-Edgewater Park,448,146,55,79,0,52,0,52,0,52,0,52,0,52,20,60,0,52,0,52,0,52,0,52,0,52,0,52,35,74,0,52,0,52,0,52,268,111,86,82,0,52,25,64,6,51,0,52,0,52,0,52,0,52,25,65,66,62,22,55,13,52,11,54,14,55,0,52,0,52,85,70,53,63,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,11,57,0,52,0,52,21,54,0,52,0,52,0,52,40,62,7,52,0,52,29,62,0,52,0,52,0,52,0,52,0,52,0,52,4,52,0,52,0,52,0,52,0,52,0,52,0,52
BX55,Soundview-Bruckner,835,194,16,45,0,40,0,40,0,40,0,40,0,40,0,40,16,45,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,346,126,116,83,24,54,10,40,20,48,33,56,5,39,16,44,15,47,0,40,33,50,55,55,0,40,19,48,0,40,0,40,0,40,407,145,107,79,92,83,37,58,18,41,35,54,0,40,0,40,32,51,24,52,22,52,2,41,8,40,30,53,0,40,0,40,0,40,66,52,24,46,0,40,16,40,8,40,6,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,12,42,0,40
BX59,Westchester-Unionport,470,146,47,55,0,36,0,36,8,36,16,43,23,49,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,275,121,10,37,44,57,37,67,34,60,0,36,8,38,0,36,0,36,0,36,44,62,43,60,44,59,5,35,0,36,6,36,0,36,127,68,0,36,11,38,10,39,11,38,21,47,0,36,0,36,11,38,15,40,0,36,17,35,12,39,11,38,0,36,0,36,8,37,21,37,0,36,0,36,0,36,0,36,0,36,0,36,8,36,0,36,8,38,0,36,0,36,5,33,0,36,0,36,0,36,0,36
BX62,Woodlawn-Wakefield,170,76,7,47,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,7,47,97,67,0,48,0,48,0,48,0,48,0,48,8,48,0,48,0,48,0,48,29,53,6,48,26,60,23,52,0,48,0,48,5,47,47,58,0,48,9,50,0,48,0,48,0,48,0,48,0,48,0,48,14,51,0,48,7,49,9,49,0,48,0,48,8,49,0,48,19,47,0,48,0,48,0,48,0,48,0,48,6,48,0,48,0,48,0,48,0,48,13,47,0,48,0,48,0,48,0,48,0,48
BX63,West Concourse,376,129,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,89,81,3,39,0,42,0,42,0,42,10,44,10,42,0,42,9,41,0,42,49,77,8,40,0,42,0,42,0,42,0,42,0,42,239,100,20,42,52,55,28,48,26,50,25,50,0,42,0,42,13,43,0,42,0,42,47,57,24,45,4,40,0,42,0,42,0,42,48,53,15,44,25,48,0,42,0,42,0,42,8,43,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
BX75,Crotona Park East,124,58,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,52,43,15,32,0,29,16,36,0,29,11,31,0,29,0,29,0,29,0,29,0,29,10,31,0,29,0,29,0,29,0,29,0,29,57,41,20,35,6,29,0,29,0,29,0,29,22,35,0,29,0,29,0,29,9,30,0,29,0,29,0,29,0,29,0,29,0,29,15,35,15,35,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
BX98,Rikers Island,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
BX99,park-cemetery-etc-Bronx,27,41,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,27,41,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,15,37,12,34,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
MN01,Marble Hill-Inwood,923,219,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,432,157,0,41,0,41,43,53,0,41,0,41,6,39,13,42,0,41,15,44,42,59,125,105,95,97,66,71,12,43,15,45,0,41,348,144,62,59,62,73,31,50,0,41,22,44,0,41,22,43,8,41,99,103,7,40,0,41,9,39,0,41,9,41,6,40,11,41,143,76,55,64,33,44,27,41,0,41,6,38,0,41,0,41,13,43,0,41,0,41,9,40,0,41,0,41,0,41,0,41,0,41
MN03,Central Harlem North-Polo Grounds,1632,282,34,62,0,59,24,61,0,59,10,60,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,922,224,112,98,85,89,43,74,0,59,28,64,37,68,24,63,90,90,19,64,44,74,171,106,78,73,88,98,0,59,92,98,11,60,545,181,117,103,46,75,26,62,21,60,57,75,62,80,15,61,0,59,31,75,29,65,16,62,74,89,4,58,18,61,0,59,29,73,131,82,62,69,36,68,16,59,8,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,9,58,0,59
MN04,Hamilton Heights,2660,418,23,56,23,56,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,1141,280,222,128,47,72,87,89,149,102,70,76,8,45,72,91,27,61,47,71,77,76,16,49,160,103,84,117,0,46,23,57,52,74,978,249,173,108,128,106,78,84,35,56,89,89,149,115,0,46,36,57,0,46,84,84,18,51,70,71,38,60,57,68,23,57,0,46,518,174,206,125,89,79,29,63,62,71,0,46,27,62,26,58,67,74,0,46,0,46,0,46,12,47,0,46,0,46,0,46,0,46
MN06,Manhattanville,923,208,104,88,0,34,21,45,0,34,37,65,0,34,0,34,0,34,0,34,0,34,26,50,20,44,0,34,0,34,0,34,0,34,0,34,403,139,70,59,59,74,37,53,25,39,0,34,21,38,61,73,15,37,0,34,0,34,27,36,34,59,0,34,19,43,35,62,0,34,316,129,37,51,28,55,28,43,67,75,0,34,23,44,52,56,0,34,0,34,19,42,26,47,11,36,0,34,25,43,0,34,0,34,100,64,19,42,0,34,34,45,18,41,0,34,0,34,9,33,0,34,0,34,7,34,0,34,0,34,0,34,13,38,0,34,0,34
MN09,Morningside Heights,645,168,37,45,4,44,2,44,0,45,0,45,12,46,0,45,0,45,7,45,0,45,12,45,0,45,0,45,0,45,0,45,0,45,0,45,304,117,34,51,20,49,0,45,35,54,10,45,0,45,0,45,0,45,0,45,32,66,0,45,79,71,36,51,0,45,38,62,20,48,189,97,0,45,0,45,11,47,14,48,0,45,0,45,0,45,0,45,35,70,15,48,63,66,18,46,0,45,0,45,11,47,22,46,115,75,31,56,16,48,14,47,15,47,0,45,0,45,0,45,0,45,0,45,7,45,13,47,19,52,0,45,0,45,0,45,0,45
MN11,Central Harlem South,514,129,17,45,9,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,8,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,221,85,28,50,18,47,0,45,14,47,17,51,9,46,0,45,0,45,0,45,13,43,32,54,21,48,11,45,13,48,28,51,17,49,216,83,55,54,17,48,13,47,8,45,0,45,10,46,0,45,17,49,10,45,0,45,29,52,0,45,27,50,0,45,18,47,12,46,60,54,7,45,14,48,15,48,0,45,0,45,10,46,0,45,0,45,0,45,0,45,14,46,0,45,0,45,0,45,0,45,0,45
MN12,Upper West Side,1724,333,37,69,0,68,0,68,0,68,0,68,14,70,11,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,12,68,0,68,655,206,27,73,16,72,13,70,39,80,45,81,15,70,0,68,0,68,0,68,16,71,0,68,88,106,147,100,16,71,112,110,121,103,591,215,134,107,30,74,0,68,0,68,0,68,32,84,0,68,0,68,82,106,41,79,80,95,54,94,30,70,0,68,108,125,0,68,441,162,78,87,93,111,9,68,15,70,14,70,17,72,42,79,0,68,12,68,55,86,30,74,0,68,23,73,27,78,12,69,14,69
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,1158,293,92,100,18,58,0,54,0,54,0,54,31,72,0,54,0,54,0,54,43,84,0,54,0,54,0,54,0,54,0,54,0,54,0,54,614,217,25,54,11,55,15,57,0,54,33,62,35,75,0,54,25,66,0,54,7,53,0,54,46,67,147,137,40,71,0,54,230,143,336,165,17,59,25,60,32,63,0,54,126,132,0,54,0,54,13,57,9,53,0,54,23,65,32,61,0,54,0,54,43,82,16,54,116,103,30,70,0,54,58,86,0,54,0,54,0,54,0,54,0,54,6,52,0,54,13,56,9,53,0,54,0,54,0,54,0,54
MN14,Lincoln Square,508,194,20,55,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,20,55,0,48,0,48,0,48,0,48,0,48,0,48,251,136,0,48,0,48,16,52,0,48,0,48,0,48,0,48,0,48,15,51,0,48,0,48,34,53,0,48,0,48,129,116,57,70,191,138,95,105,0,48,41,76,0,48,0,48,0,48,11,48,0,48,0,48,0,48,44,85,0,48,0,48,0,48,0,48,0,48,46,60,12,49,13,50,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,21,58,0,48,0,48
MN15,Clinton,899,243,14,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,1,42,13,44,0,43,0,43,0,43,300,134,15,46,0,43,13,45,0,43,0,43,0,43,23,54,0,43,0,43,25,56,70,76,95,99,20,47,15,46,12,47,12,44,382,158,18,49,32,52,32,64,10,43,57,87,20,51,35,53,0,43,12,44,39,75,16,48,79,72,13,46,11,43,8,44,0,43,203,148,32,65,60,70,0,43,30,61,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,81,119,0,43
MN17,Midtown-Midtown South,409,131,6,50,6,50,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,279,114,31,70,0,51,7,51,0,51,5,50,16,54,0,51,0,51,0,51,0,51,11,52,25,57,46,63,0,51,7,51,131,88,90,76,32,67,0,51,0,51,15,54,7,51,0,51,8,51,0,51,16,55,0,51,0,51,0,51,0,51,0,51,12,53,0,51,34,63,34,63,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
MN19,Turtle Bay-East Midtown,385,132,52,72,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,28,68,0,48,0,48,0,48,13,51,11,50,186,101,0,48,0,48,0,48,0,48,0,48,0,48,0,48,11,50,0,48,0,48,0,48,12,49,23,57,33,57,23,58,84,80,59,56,0,48,0,48,0,48,9,47,0,48,0,48,0,48,15,52,0,48,14,50,0,48,0,48,0,48,21,51,0,48,0,48,88,76,22,58,0,48,43,64,0,48,0,48,23,58,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48
MN20,Murray Hill-Kips Bay,474,185,48,51,0,42,0,42,10,44,0,42,0,42,0,42,0,42,0,42,0,42,10,42,0,42,0,42,17,48,11,42,0,42,0,42,169,100,25,50,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,22,52,5,42,0,42,0,42,0,42,97,87,20,51,227,134,0,42,0,42,15,45,69,95,0,42,0,42,15,45,0,42,25,47,0,42,46,65,46,60,0,42,11,44,0,42,0,42,30,45,0,42,16,46,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,7,41,7,41,0,42
MN21,Gramercy,194,100,19,32,0,34,0,34,0,34,0,34,0,34,0,34,0,34,11,35,0,34,0,34,0,34,0,34,0,34,0,34,8,32,0,34,126,93,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,42,73,0,34,25,49,13,36,0,34,13,37,33,46,0,34,27,39,0,34,14,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,13,36,22,33,10,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,7,31,5,31,0,34,0,34,0,34,0,34,0,34
MN22,East Village,487,164,19,37,19,37,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,345,141,29,58,18,46,29,52,16,44,12,41,0,40,0,40,13,42,30,59,37,52,22,50,0,40,80,82,0,40,16,44,43,49,114,90,19,44,0,40,27,46,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,42,73,0,40,26,55,0,40,0,40,9,39,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,9,39,0,40,0,40,0,40
MN23,West Village,880,277,87,90,0,56,8,55,4,55,0,56,0,56,0,56,0,56,0,56,0,56,43,77,0,56,32,75,0,56,0,56,0,56,0,56,673,260,8,55,17,60,0,56,0,56,0,56,0,56,0,56,15,60,0,56,28,63,67,84,94,122,17,62,10,56,63,86,354,200,79,70,7,56,0,56,0,56,12,58,0,56,0,56,0,56,0,56,0,56,8,57,12,57,0,56,0,56,11,57,0,56,29,63,41,63,0,56,10,56,0,56,0,56,0,56,17,62,0,56,0,56,14,58,0,56,0,56,0,56,0,56,0,56,0,56,0,56
MN24,SoHo-TriBeCa-Civic Center-Little Italy,353,140,10,41,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,10,41,0,42,0,42,0,42,0,42,0,42,185,110,33,64,0,42,0,42,0,42,0,42,0,42,12,44,0,42,12,46,0,42,0,42,15,48,23,46,0,42,13,45,77,85,91,84,0,42,0,42,0,42,0,42,14,45,0,42,0,42,18,49,0,42,0,42,0,42,13,45,46,76,0,42,0,42,0,42,67,58,14,44,15,47,0,42,0,42,18,48,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,20,42
MN25,Battery Park City-Lower Manhattan,352,152,25,44,2,40,16,46,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,7,41,0,42,0,42,0,42,0,42,182,116,13,44,12,39,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,16,45,0,42,20,48,11,44,71,86,39,73,83,79,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,15,45,0,42,53,74,0,42,15,44,62,76,0,42,0,42,0,42,0,42,0,42,0,42,0,42,7,43,0,42,16,45,39,72,0,42,0,42,0,42,0,42,0,42
MN27,Chinatown,386,144,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,202,102,5,43,10,45,7,42,0,44,21,54,0,44,29,44,16,50,0,44,29,62,0,44,15,47,40,51,0,44,0,44,30,64,108,91,18,42,39,62,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,14,46,0,44,0,44,0,44,37,72,76,62,16,44,13,45,0,44,0,44,8,44,19,51,0,44,20,52,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44
MN28,Lower East Side,1256,243,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,517,165,14,58,0,56,11,57,0,56,0,56,0,56,65,91,63,87,0,56,48,68,73,80,111,86,29,61,0,56,29,63,74,68,404,138,47,62,52,81,79,69,100,90,17,60,20,56,0,56,9,55,9,56,21,58,8,56,21,58,21,57,0,56,0,56,0,56,335,132,90,82,92,94,19,56,40,62,26,60,26,66,22,59,13,57,0,56,7,55,0,56,0,56,0,56,0,56,0,56,0,56
MN31,Lenox Hill-Roosevelt Island,617,215,32,55,12,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,8,52,12,55,0,53,0,53,0,53,0,53,0,53,376,184,35,60,0,53,0,53,0,53,0,53,0,53,18,58,0,53,0,53,78,88,23,62,122,152,41,63,12,54,32,64,15,56,163,117,0,53,21,61,0,53,0,53,0,53,14,54,0,53,21,60,62,104,0,53,0,53,0,53,25,57,0,53,20,60,0,53,46,70,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,28,66,0,53,18,59,0,53
MN32,Yorkville,497,186,36,55,0,50,0,50,0,50,0,50,0,50,12,50,12,51,0,50,0,50,0,50,12,51,0,50,0,50,0,50,0,50,0,50,255,132,0,50,0,50,0,50,0,50,0,50,0,50,0,50,17,54,8,48,0,50,0,50,118,89,49,90,56,72,0,50,7,49,151,104,0,50,0,50,0,50,0,50,0,50,0,50,0,50,16,56,62,84,0,50,15,52,31,70,10,50,17,53,0,50,0,50,55,78,35,76,0,50,0,50,0,50,7,49,0,50,0,50,0,50,13,52,0,50,0,50,0,50,0,50,0,50,0,50,0,50
MN33,East Harlem South,785,216,101,99,0,50,30,69,0,50,49,84,0,50,0,50,0,50,12,52,0,50,10,51,0,50,0,50,0,50,0,50,0,50,0,50,320,138,27,56,74,72,14,51,18,57,0,50,45,71,0,50,29,65,0,50,16,53,0,50,36,72,0,50,0,50,9,49,52,71,246,116,33,71,7,48,0,50,0,50,12,50,43,64,20,51,0,50,41,61,27,54,15,53,0,50,0,50,23,59,25,60,0,50,118,85,68,77,14,52,19,56,0,50,0,50,15,51,0,50,0,50,0,50,0,50,0,50,2,48,0,50,0,50,0,50,0,50
MN34,East Harlem North,679,194,7,48,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,7,48,0,50,0,50,0,50,0,50,283,133,23,51,8,49,14,50,17,48,6,49,87,110,31,66,0,50,0,50,22,53,41,62,0,50,0,50,22,51,12,50,0,50,225,120,13,52,15,52,10,49,30,56,0,50,0,50,0,50,0,50,11,52,13,51,22,57,75,92,0,50,0,50,3,49,33,68,164,80,56,60,30,50,21,51,11,50,22,58,0,50,12,50,0,50,0,50,0,50,0,50,0,50,12,52,0,50,0,50,0,50
MN35,Washington Heights North,783,191,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,328,126,23,62,0,52,12,52,10,52,0,52,21,54,30,60,9,52,26,54,41,81,0,52,94,90,13,52,8,51,14,54,27,53,333,124,26,62,47,64,0,52,14,54,24,53,14,52,21,60,18,53,17,55,13,54,15,54,58,71,11,53,25,55,0,52,30,60,122,81,0,52,0,52,33,70,11,52,13,53,0,52,0,52,0,52,21,57,10,51,0,52,23,53,0,52,0,52,0,52,11,53
